"","text","created"
"753","my holiday will not be cancelled due to coronavirus my holiday will not be cancelled due to coronavirus my holiday w","2020-03-15 23:59:50"
"754","so police are going to have powers to arrest coronavirus sufferers who are not selfisolating properly
how are they going t","2020-03-15 23:59:50"
"755","uaufefbrasilcasos coronavrus covid

global
uf confirmed
uabufef deaths
ufe recovered

brazil
uf","2020-03-15 23:59:50"
"756","police in spain have been using drones to check the streets for anyone ignoring spanish orders to stay home during the corona","2020-03-15 23:59:50"
"757","people get upset and annoyed at me when i tweet about the coronavirus when i urge people to stay in and avoid crowds my favo","2020-03-15 23:59:50"
"758","breaking metro health confirms third travelrelated case of coronavirus in san antonio officials say the individual r","2020-03-15 23:59:50"
"759","mexico frets about us coronavirus spread could tighten borderaicle ampreuters mexico so far has confirmedc","2020-03-15 23:59:50"
"760","ive been getting a lot of texts asking if its okay to hang out with friends at homego to a coffee shopself isol","2020-03-15 23:59:50"
"761","drivethrough testing for coronavirus is now open in austin more is coming 

this adds to testing centers in san anto","2020-03-15 23:59:50"
"762","test positive for coronavirus at a care home in scotland for patients with dementia

nhs lanarkshire confirms the si","2020-03-15 23:59:50"
"763","its not like the flu coronavirus","2020-03-15 23:59:50"
"764","germany confirms trump tried to buy company working on the coronavirus

fuher proof thatis a disgusting","2020-03-15 23:59:50"
"765","spiking us coronavirus cases could force rationing decisions similar to those made in italy china","2020-03-15 23:59:50"
"766","how much is the coronavirus infecting world leaders and disrupting governments","2020-03-15 23:59:50"
"767","hey hillary the coronavirus is gonna testify against you 

work your magic and suicide it","2020-03-15 23:59:50"
"768","testing is central because that leads to early detection says south korean foreign minister kang kyungwha about ho","2020-03-15 23:59:50"
"769","cameron once asked merkel whats the secret of germanys successher replywe still make things now in coronavirus","2020-03-15 23:59:50"
"770","berlin is trying to stop washington from persuading a german company seeking a coronavirus vaccine to move","2020-03-15 23:59:50"
"771","eu virologist ron fouchier tells us how lab created covid mfg ironically with fouchiers mers virus strain spread so","2020-03-15 23:59:50"
"772","thisseconds is probably the best single piece of advice ive heard about the coronavirus","2020-03-15 23:59:50"
"773","boomers millenials andgenx in the time of the coronavirus","2020-03-15 23:59:50"
"774","ouryear old daughter is immuno compromised she just survived stagecancer and has a new liver we are trying to do wh","2020-03-15 23:59:50"
"775","to get more supplies in our grocery stores more quickly i will remove any regulatory barrier that stands in the way 

t","2020-03-15 23:59:50"
"776","there are at leastcases of the novel coronavirus in the united states according to the state and local health agenc","2020-03-15 23:59:50"
"777","breaking cdc recommends the cancellation or postponement of all events withpeople or more for the nextweeks","2020-03-15 23:59:50"
"778","ufuffcexactlyufuffc

lets ditch the social distancing hashtag and go with physicaldistancing

luckily we can still be soc","2020-03-15 23:59:50"
"779","we all thought thatwas going to be a good year and then we got the bushfires in australia the wwiii and then the","2020-03-15 23:59:50"
"780","fuck coronavirus 

all these jobs are closing up and people are losing money

we lived that checktocheck life for a long","2020-03-15 23:59:50"
"781","chinese executive who called xi a clown over coronavirus response is missing","2020-03-15 23:59:50"
"782","coronavirus virus trending made the pandemic fuck the police state","2020-03-15 23:59:50"
"783","distanciation sociale
covidufc coronavirusrestezchezvous","2020-03-15 23:59:50"
"784","caer county school boardclose caer county schools due to coronavirussign the petition","2020-03-15 23:59:50"
"785","breaking italy reposnew cases of coronavirus andnew deaths

a total ofcases anddeaths","2020-03-15 23:59:50"
"786","gop fox news have waged war on science with coronavirus will their aging fans pay the price spot on by","2020-03-15 23:59:50"
"787","im an epidemiologist when i heard about britains herd immunity coronavirus plan i thought it was satirewilliam h","2020-03-15 23:59:50"
"788","jj watt and his wife kealia ohai have donatedto the houston food bank providing more than one million meals amid the","2020-03-15 23:59:50"
"789","these folks may not have to wait for the rapture to see god","2020-03-15 23:59:50"
"790","why do pestilences originate in communist countries 

why did bill gates step down o","2020-03-15 23:59:50"
"791","i cant even remember what we used to talk about before coronavirus","2020-03-15 23:59:50"
"792","breaking first dose for possible coronavirus vaccine to be trialled tomorrow in the united states","2020-03-15 23:59:50"
"793","this about to be me with my dog since he cant get coronavirus someones got to cook clean and work if i get it tiktok","2020-03-15 23:59:50"
"794","due to coronavirus my summer body will be postponed untilthank you for understanding","2020-03-15 23:59:50"
"795","futures plummet after fed slashes ratesspeaks
such a move by central banks globally shows they understand","2020-03-15 23:59:50"
"796","people get upset and annoyed at me when i tweet about the coronavirus when i urge people to stay in and avoid crowds my favo","2020-03-15 23:59:50"
"797","i will get in trouble for this 

calling the coronavirus the china virus is not racist

it came from china not from c","2020-03-15 23:59:50"
"798","im staing to get the im young coronavirus wont kill me i dont care vibe 
we doomed unless this changes","2020-03-15 23:59:50"
"799","coronavirus testing is non existent in nigeria at the moment dont let anyone fool you currently following a case","2020-03-15 23:59:50"
"800","due to coronavirus my summer body will be postponed untilthank you for understanding","2020-03-15 23:59:50"
"801","folks i know things are evolving quickly but please make sure you take the time to reach out to anyone close to yo","2020-03-15 23:59:50"
"802","trump denied the available who coronavirus test kit
 the week delay cost american lives
 after this delay os","2020-03-15 23:59:50"
"803","uber will offer drivers and delivery peopledays of paid sick leave if they fall ill with coronavirus or are placed in quaranti","2020-03-15 23:59:50"
"804","breaking news

mayor de blasio closes new york city schools until at least april th to combat covid spread","2020-03-15 23:59:50"
"805","breaking in the face of coronavirushealth care leaders and i have published an open letter inwith an urgent","2020-03-15 23:59:50"
"806","ca governor newsomthe whole state steps up not shirking their responsibilities to informprotect resident","2020-03-15 23:59:50"
"807","more coronavirus contradictions
trump its something we have tremendous control over
fauci the worst is yet ahead for","2020-03-15 23:59:50"
"808","clark gregg and chloe bennet are gently pushing abc to release the final season of agents of shield early due to the number of peo","2020-03-15 23:59:50"
"809","interesting that we dont hear anything from the survivors of the coronavirus not one person ha","2020-03-15 23:59:50"
"810","coronavirus you have one job","2020-03-15 23:59:50"
"811","coronavirus doesnt have shit on theeastern kentucky ice storm bitch im ready","2020-03-15 23:59:50"
